date,event,split,bin_count,raw_mass,max_candle_age,mean_spread,mos_forecast,market,candidate,raw,uniform,gain
2026-01-18,KXHIGHMIA-26JAN18,test_a,6,0.97,60,0.04,78.0,0.13672193290112303,0.1693419704349949,0.1364916666666667,0.13888888888888892,-0.03262003753387188
2026-01-19,KXHIGHMIA-26JAN19,test_a,6,1.145,60,0.10166666666666668,67.0,0.09312687909587285,0.07847388737289689,0.08862083333333333,0.13888888888888892,0.014652991722975961
2026-01-20,KXHIGHMIA-26JAN20,test_a,6,1.075,60,0.05833333333333333,73.0,0.07258698395529116,0.06981554548228831,0.06957083333333332,0.13888888888888892,0.0027714384730028463
2026-01-21,KXHIGHMIA-26JAN21,test_a,6,0.7899999999999999,60,0.060000000000000005,75.0,0.20466805533301288,0.2071597326982154,0.18863333333333332,0.1388888888888889,-0.002491677365202505
2026-01-22,KXHIGHMIA-26JAN22,test_a,6,1.0350000000000001,60,0.018333333333333323,80.0,0.15910134036578058,0.18730108810148327,0.1604875,0.13888888888888892,-0.02819974773570269
2026-01-23,KXHIGHMIA-26JAN23,test_a,6,1.03,60,0.013333333333333329,81.0,0.09097621516322622,0.07477540838637155,0.08996666666666668,0.13888888888888892,0.016200806776854676
2026-01-24,KXHIGHMIA-26JAN24,test_a,6,1.01,60,0.026666666666666672,81.0,0.15295069110871487,0.13325547487329306,0.15325833333333333,0.13888888888888892,0.01969521623542181
2026-01-25,KXHIGHMIA-26JAN25,test_a,6,1.05,60,0.020000000000000004,83.0,0.07680272108843537,0.08958504301222416,0.07475833333333334,0.13888888888888892,-0.01278232192378878
2026-01-26,KXHIGHMIA-26JAN26,test_a,6,1.065,60,0.014999999999999994,86.0,0.2067784904523647,0.10439134584418423,0.21357083333333335,0.13888888888888892,0.10238714460818048
2026-01-27,KXHIGHMIA-26JAN27,test_a,6,1.095,60,0.02500000000000002,71.0,0.1269920699457198,0.16150202050244203,0.1274875,0.13888888888888892,-0.034509950556722235
2026-01-28,KXHIGHMIA-26JAN28,test_a,6,1.01,60,0.013333333333333343,69.0,0.1410319249746757,0.17642245894021333,0.14115000000000003,0.1388888888888889,-0.035390533965537624
2026-01-29,KXHIGHMIA-26JAN29,test_a,6,1.045,60,0.011666666666666665,70.0,0.14025167311493178,0.1287794218720962,0.14187083333333333,0.13888888888888892,0.011472251242835574
2026-01-30,KXHIGHMIA-26JAN30,test_a,6,1.11,60,0.02333333333333334,71.0,0.09729323918513107,0.1200797552466687,0.09494166666666666,0.13888888888888892,-0.02278651606153763
2026-01-31,KXHIGHMIA-26JAN31,test_a,6,1.09,60,0.013333333333333336,66.0,0.13559464691524284,0.0916630567096688,0.13695,0.13888888888888892,0.043931590205574036
2026-02-01,KXHIGHMIA-26FEB01,test_a,6,1.05,60,0.02,55.0,0.096281179138322,0.14600256382593535,0.09490000000000003,0.13888888888888892,-0.04972138468761335
2026-02-02,KXHIGHMIA-26FEB02,test_a,6,1.06,60,0.010000000000000004,59.0,0.08655957042838497,0.1005016449825723,0.08455833333333333,0.13888888888888892,-0.013942074554187334
2026-02-03,KXHIGHMIA-26FEB03,test_a,6,1.005,60,0.011666666666666664,68.0,0.10008003102233444,0.07911298387027761,0.0999875,0.13888888888888892,0.020967047152056828
2026-02-04,KXHIGHMIA-26FEB04,test_a,6,1.05,60,0.010000000000000004,73.0,0.07972033257747545,0.0724102131426524,0.07772499999999997,0.13888888888888892,0.0073101194348230425
2026-02-05,KXHIGHMIA-26FEB05,test_a,6,1.04,60,0.009999999999999988,67.0,0.09500585552268247,0.14788125949614064,0.09375833333333335,0.13888888888888892,-0.05287540397345818
2026-02-06,KXHIGHMIA-26FEB06,test_a,6,1.015,120,0.011666666666666664,66.0,0.0849005476150032,0.10010126423565535,0.08440416666666668,0.13888888888888892,-0.015200716620652158
2026-02-07,KXHIGHMIA-26FEB07,test_a,6,1.01,60,0.009999999999999997,74.0,0.1968679541221449,0.20285459641755363,0.19765833333333338,0.13888888888888892,-0.0059866422954087395
2026-02-08,KXHIGHMIA-26FEB08,test_a,6,1.0,60,0.013333333333333329,74.0,0.12081666666666667,0.08972505540443926,0.12081666666666667,0.13888888888888892,0.03109161126222741
2026-02-09,KXHIGHMIA-26FEB09,test_a,6,0.995,60,0.011666666666666672,76.0,0.08736311372608435,0.12421891064362799,0.0875375,0.13888888888888892,-0.036855796917543635
2026-02-10,KXHIGHMIA-26FEB10,test_a,6,1.0,60,0.010000000000000004,76.0,0.06579166666666665,0.0660706623916395,0.06579166666666665,0.13888888888888892,-0.00027899572497284975
2026-02-13,KXHIGHMIA-26FEB13,test_a,6,1.055,60,0.015000000000000005,80.0,0.11902997087516752,0.07330880940228447,0.11923750000000001,0.13888888888888892,0.04572116147288305
2026-02-14,KXHIGHMIA-26FEB14,test_a,6,0.9800000000000001,60,0.016666666666666653,79.0,0.07815320005553243,0.07247079895222745,0.07895833333333334,0.13888888888888892,0.005682401103304979
2026-02-15,KXHIGHMIA-26FEB15,test_a,6,1.01,60,0.00999999999999999,80.0,0.08857791719766035,0.07635214363795409,0.08829166666666666,0.13888888888888892,0.012225773559706263
2026-02-16,KXHIGHMIA-26FEB16,test_a,6,0.9800000000000001,60,0.01,83.0,0.1785627516312647,0.1461392000310795,0.177125,0.13888888888888892,0.0324235516001852
2026-02-17,KXHIGHMIA-26FEB17,test_a,6,1.03,60,0.010000000000000007,79.0,0.06107235994595783,0.06317899545134363,0.059491666666666665,0.13888888888888892,-0.0021066355053857982
2026-02-18,KXHIGHMIA-26FEB18,test_a,6,1.05,60,0.010000000000000005,81.0,0.08147392290249435,0.09788108823681814,0.07999166666666664,0.13888888888888892,-0.016407165334323792
2026-02-19,KXHIGHMIA-26FEB19,test_a,6,0.96,60,0.010000000000000004,83.0,0.05616138599537036,0.08331254911360604,0.058358333333333325,0.13888888888888892,-0.027151163118235684
2026-02-20,KXHIGHMIA-26FEB20,test_a,6,1.035,60,0.011666666666666664,84.0,0.08348697363610197,0.12504455015253027,0.08240416666666665,0.13888888888888892,-0.0415575765164283
2026-02-21,KXHIGHMIA-26FEB21,test_a,6,1.005,60,0.01166666666666665,85.0,0.04374479179558261,0.09694374792830111,0.04345416666666666,0.13888888888888892,-0.0531989561327185
2026-02-22,KXHIGHMIA-26FEB22,test_a,6,1.01,60,0.010000000000000002,84.0,0.2003643433650296,0.19998471253536998,0.20139166666666664,0.13888888888888892,0.0003796308296596107
2026-02-23,KXHIGHMIA-26FEB23,test_a,6,1.065,360,0.02500000000000001,67.0,0.06441990492774066,0.12532245501827102,0.06142083333333334,0.13888888888888892,-0.06090255009053036
2026-02-24,KXHIGHMIA-26FEB24,test_a,6,1.085,360,0.011666666666666672,64.0,0.11531355518273907,0.14311032308301633,0.11542083333333335,0.13888888888888892,-0.027796767900277256
2026-02-25,KXHIGHMIA-26FEB25,test_a,6,1.0,60,0.013333333333333329,73.0,0.1647583333333333,0.16865077715545132,0.1647583333333333,0.13888888888888892,-0.003892443822118008
2026-02-26,KXHIGHMIA-26FEB26,test_a,6,1.0,480,0.019999999999999993,80.0,0.11431666666666668,0.1406603119825868,0.11431666666666668,0.13888888888888892,-0.026343645315920122
2026-02-27,KXHIGHMIA-26FEB27,test_a,6,1.05,120,0.03333333333333333,83.0,0.06525321239606953,0.08883347515073582,0.06319166666666666,0.13888888888888892,-0.023580262754666292
2026-02-28,KXHIGHMIA-26FEB28,test_a,6,1.065,60,0.018333333333333344,87.0,0.13479835717486977,0.03836451034196074,0.13593750000000002,0.13888888888888892,0.09643384683290902
2026-03-01,KXHIGHMIA-26MAR01,test_a,6,0.97,960,0.03,82.0,0.18798490806674462,0.13376394822738227,0.186225,0.13888888888888892,0.05422095983936234
2026-03-02,KXHIGHMIA-26MAR02,test_a,6,1.02,60,0.02000000000000001,81.0,0.12341407151095733,0.08993896487807491,0.12336666666666668,0.13888888888888892,0.03347510663288242
2026-03-03,KXHIGHMIA-26MAR03,test_a,6,1.03,300,0.016666666666666666,82.0,0.07265843466239356,0.06978624896641283,0.07118333333333332,0.13888888888888892,0.0028721856959807307
2026-03-04,KXHIGHMIA-26MAR04,test_a,6,1.0350000000000001,60,0.025000000000000005,83.0,0.12803099255525216,0.1495893535815477,0.12889583333333335,0.13888888888888892,-0.021558361026295547
2026-03-05,KXHIGHMIA-26MAR05,test_a,6,1.08,180,0.010000000000000002,84.0,0.1272505144032922,0.09079931960479935,0.12802499999999997,0.13888888888888892,0.036451194798492834
2026-03-06,KXHIGHMIA-26MAR06,test_a,6,1.0550000000000002,60,0.021666666666666664,85.0,0.12915253475887783,0.11595225222966764,0.13022916666666667,0.13888888888888892,0.013200282529210197
2026-03-07,KXHIGHMIA-26MAR07,test_a,6,1.03,360,0.023333333333333334,83.0,0.0914710780155214,0.10380916015003239,0.09079166666666666,0.13888888888888892,-0.012338082134510986
2026-03-08,KXHIGHMIA-26MAR08,test_a,6,1.09,60,0.02666666666666667,85.0,0.0642271974861824,0.08937481951840047,0.060558333333333325,0.13888888888888892,-0.02514762203221807
2026-03-09,KXHIGHMIA-26MAR09,test_a,6,1.0,60,0.029999999999999995,85.0,0.062416666666666655,0.08658390533703852,0.062416666666666655,0.13888888888888892,-0.02416723867037187
2026-03-10,KXHIGHMIA-26MAR10,test_a,6,1.01,60,0.013333333333333336,85.0,0.04952128876253962,0.07930449108902803,0.04896666666666666,0.13888888888888892,-0.029783202326488407
2026-03-11,KXHIGHMIA-26MAR11,test_a,6,1.035,120,0.015000000000000006,85.0,0.1044598473710005,0.137995379646861,0.10417083333333334,0.13888888888888892,-0.03353553227586051
2026-03-12,KXHIGHMIA-26MAR12,test_a,6,1.065,60,0.015000000000000005,87.0,0.0996128046316501,0.08087623754806612,0.09873749999999999,0.13888888888888892,0.018736567083583983
2026-03-13,KXHIGHMIA-26MAR13,test_a,6,0.995,60,0.014999999999999998,83.0,0.08777556122320145,0.1263333981526252,0.08792083333333334,0.13888888888888892,-0.03855783692942376
2026-03-14,KXHIGHMIA-26MAR14,test_a,6,1.06,60,0.016666666666666673,84.0,0.15340571971045447,0.10156577643565153,0.15526666666666666,0.13888888888888892,0.051839943274802944
2026-03-15,KXHIGHMIA-26MAR15,test_a,6,1.03,360,0.009999999999999997,84.0,0.08328620353787662,0.13855994466548371,0.08215833333333333,0.13888888888888892,-0.05527374112760709
2026-03-16,KXHIGHMIA-26MAR16,test_a,6,1.0150000000000001,60,0.025000000000000005,87.0,0.07220105640353645,0.09482424164188767,0.07144583333333335,0.13888888888888892,-0.022623185238351218
2026-03-17,KXHIGHMIA-26MAR17,test_a,6,1.0050000000000001,120,0.021666666666666667,71.0,0.1259292261742696,0.07315097303690825,0.12592083333333334,0.1388888888888889,0.052778253137361356
2026-03-18,KXHIGHMIA-26MAR18,test_a,6,1.03,60,0.023333333333333327,74.0,0.13513683350614256,0.16821147367934083,0.13526666666666665,0.13888888888888892,-0.03307464017319828
2026-03-19,KXHIGHMIA-26MAR19,test_a,6,1.08,420,0.023333333333333334,77.0,0.05974222679469595,0.06289160237606448,0.05541666666666666,0.13888888888888892,-0.0031493755813685256
2026-03-20,KXHIGHMIA-26MAR20,test_a,6,1.055,540,0.01166666666666667,78.0,0.14590118520847842,0.09907440832352178,0.14722083333333336,0.13888888888888892,0.046826776884956636
2026-03-21,KXHIGHMIA-26MAR21,test_a,6,1.09,180,0.016666666666666666,80.0,0.12158067502735459,0.09208957892410452,0.12195,0.13888888888888892,0.02949109610325007
2026-03-22,KXHIGHMIA-26MAR22,test_a,6,1.07,1140,0.023333333333333317,82.0,0.07138905872419717,0.09123766942130514,0.0682,0.13888888888888892,-0.01984861069710797
2026-03-23,KXHIGHMIA-26MAR23,test_a,6,1.02,180,0.013333333333333336,82.0,0.17210528002050493,0.14342368396721716,0.1733583333333333,0.13888888888888892,0.028681596053287767
2026-03-24,KXHIGHMIA-26MAR24,test_a,6,1.03,420,0.02000000000000001,82.0,0.07608319979891287,0.09465448509224604,0.07491666666666666,0.13888888888888892,-0.01857128529333317
2026-03-25,KXHIGHMIA-26MAR25,test_a,6,1.05,60,0.016666666666666673,82.0,0.08293272864701436,0.09947701370645619,0.08151666666666667,0.13888888888888892,-0.016544285059441832
2026-03-26,KXHIGHMIA-26MAR26,test_a,6,1.025,240,0.01166666666666666,82.0,0.08586952210985525,0.07650030342296531,0.08532083333333335,0.13888888888888892,0.009369218686889946
2026-03-27,KXHIGHMIA-26MAR27,test_a,6,1.04,60,0.016666666666666663,83.0,0.06421042899408282,0.06279034540500648,0.06258333333333332,0.13888888888888892,0.001420083589076332
2026-03-28,KXHIGHMIA-26MAR28,test_a,6,1.02,60,0.013333333333333338,83.0,0.04622420863770344,0.07779277953102828,0.04525833333333334,0.13888888888888892,-0.03156857089332484
2026-03-29,KXHIGHMIA-26MAR29,test_a,6,1.025,480,0.011666666666666659,81.0,0.06884790799127505,0.11153570355083214,0.06777083333333332,0.13888888888888892,-0.042687795559557096
2026-03-30,KXHIGHMIA-26MAR30,test_a,6,0.95,420,0.010000000000000005,82.0,0.13269621421975994,0.1601826883380982,0.13159166666666666,0.13888888888888892,-0.027486474118338267
2026-03-31,KXHIGHMIA-26MAR31,test_a,6,0.97,180,0.013333333333333338,82.0,0.0616076805895065,0.08272008220531031,0.06306666666666667,0.13888888888888892,-0.021112401615803814
2026-04-01,KXHIGHMIA-26APR01,test_b,6,1.0,420,0.010000000000000004,80.0,0.11925833333333336,0.11848262159644472,0.11925833333333336,0.13888888888888892,0.0007757117368886318
2026-04-02,KXHIGHMIA-26APR02,test_b,6,0.99,300,0.013333333333333315,81.0,0.1882035846682311,0.15085415316577125,0.187325,0.13888888888888892,0.03734943150245984
2026-04-03,KXHIGHMIA-26APR03,test_b,6,1.03,1020,0.020000000000000004,82.0,0.14225343262010243,0.12970273595834847,0.14331666666666668,0.13888888888888892,0.012550696661753957
2026-04-04,KXHIGHMIA-26APR04,test_b,6,0.99,1260,0.01,83.0,0.057026493895180774,0.0817915539033285,0.05755833333333333,0.13888888888888892,-0.024765060008147724
2026-04-05,KXHIGHMIA-26APR05,test_b,6,0.995,180,0.021666666666666678,81.0,0.11732026969015935,0.11748564351681216,0.1173041666666667,0.13888888888888892,-0.00016537382665281208
2026-04-06,KXHIGHMIA-26APR06,test_b,6,0.975,60,0.011666666666666667,84.0,0.05326320403243479,0.05862129552333208,0.05465416666666666,0.13888888888888892,-0.00535809149089729
2026-04-07,KXHIGHMIA-26APR07,test_b,6,1.105,120,0.021666666666666667,84.0,0.10416112146215954,0.026893860826730825,0.10312083333333334,0.13888888888888892,0.07726726063542871
2026-04-08,KXHIGHMIA-26APR08,test_b,6,1.0050000000000001,60,0.021666666666666667,82.0,0.10948573880184481,0.08199197534384121,0.10943750000000002,0.13888888888888892,0.027493763458003598
2026-04-09,KXHIGHMIA-26APR09,test_b,6,1.065,60,0.024999999999999998,79.0,0.08657159440734126,0.09776133661600171,0.08448750000000001,0.13888888888888892,-0.011189742208660453
2026-04-10,KXHIGHMIA-26APR10,test_b,6,0.99,60,0.016666666666666673,82.0,0.11627214910043195,0.08451801849823892,0.11622500000000002,0.13888888888888892,0.03175413060219302
2026-04-12,KXHIGHMIA-26APR12,test_b,6,1.0550000000000002,240,0.018333333333333337,81.0,0.05952247254104804,0.06164604189289766,0.056945833333333334,0.13888888888888892,-0.0021235693518496176
2026-04-13,KXHIGHMIA-26APR13,test_b,6,0.98,60,0.010000000000000002,82.0,0.04132826600027767,0.07390886906046198,0.04245833333333333,0.13888888888888892,-0.032580603060184316
2026-04-14,KXHIGHMIA-26APR14,test_b,6,0.995,600,0.011666666666666652,82.0,0.09597400739038575,0.0803394054071188,0.09600416666666667,0.13888888888888892,0.015634601983266952
2026-04-15,KXHIGHMIA-26APR15,test_b,6,0.995,180,0.021666666666666678,83.0,0.04741462757674469,0.10003412036745213,0.047687499999999994,0.13888888888888892,-0.05261949279070744
2026-04-16,KXHIGHMIA-26APR16,test_b,6,1.02,360,0.01666666666666667,83.0,0.052952390106369325,0.08088540029159477,0.05185833333333333,0.13888888888888892,-0.027933010185225447
2026-04-17,KXHIGHMIA-26APR17,test_b,6,1.05,120,0.010000000000000004,86.0,0.15173847316704459,0.16250125711292615,0.15445833333333334,0.13888888888888892,-0.010762783945881566
2026-04-18,KXHIGHMIA-26APR18,test_b,6,1.0350000000000001,180,0.01833333333333334,87.0,0.12757979571674175,0.1484432593866357,0.12847083333333337,0.13888888888888892,-0.020863463669893945
2026-04-19,KXHIGHMIA-26APR19,test_b,6,1.01,300,0.009999999999999998,88.0,0.06988693918896842,0.09653693001987146,0.069425,0.13888888888888892,-0.02664999083090304
2026-04-20,KXHIGHMIA-26APR20,test_b,6,1.08,360,0.016666666666666666,85.0,0.13308041838134432,0.09328630360978672,0.1345583333333333,0.13888888888888892,0.0397941147715576
2026-04-21,KXHIGHMIA-26APR21,test_b,6,1.07,180,0.01,80.0,0.05458264186100679,0.08121225113901503,0.05082499999999999,0.13888888888888892,-0.026629609278008247
2026-04-22,KXHIGHMIA-26APR22,test_b,6,1.05,420,0.010000000000000004,80.0,0.14535903250188964,0.10153173402888423,0.14725833333333335,0.13888888888888892,0.04382729847300541
2026-04-23,KXHIGHMIA-26APR23,test_b,6,1.02,540,0.016666666666666673,79.0,0.0551630783032167,0.061227579451466535,0.05415833333333333,0.13888888888888892,-0.006064501148249836
2026-04-24,KXHIGHMIA-26APR24,test_b,6,1.0050000000000001,240,0.015000000000000008,80.0,0.17775137579102826,0.19120143161487965,0.1780791666666667,0.13888888888888892,-0.013450055823851392
2026-04-26,KXHIGHMIA-26APR26,test_b,6,1.045,840,0.011666666666666672,87.0,0.11150538372900498,0.07072855661754268,0.11145416666666667,0.13888888888888892,0.0407768271114623
2026-04-27,KXHIGHMIA-26APR27,test_b,6,1.04,240,0.01666666666666666,88.0,0.0862765039447732,0.1117071048610066,0.08538333333333332,0.13888888888888892,-0.025430600916233406
2026-04-28,KXHIGHMIA-26APR28,test_b,6,1.01,360,0.013333333333333336,86.0,0.051824984478645884,0.05861260717478168,0.05126666666666666,0.13888888888888892,-0.006787622696135795
2026-04-29,KXHIGHMIA-26APR29,test_b,6,1.06,360,0.01,87.0,0.22050403465052804,0.22285231086582036,0.2276583333333333,0.13888888888888892,-0.002348276215292322
2026-04-30,KXHIGHMIA-26APR30,test_b,6,1.05,120,0.023333333333333334,88.0,0.137588813303099,0.1270332693747763,0.13860833333333336,0.13888888888888892,0.010555543928322697
2026-05-01,KXHIGHMIA-26MAY01,test_b,6,1.07,840,0.030000000000000002,89.0,0.18112207761958832,0.19526061282261672,0.1857833333333333,0.13888888888888892,-0.014138535203028407
2026-05-02,KXHIGHMIA-26MAY02,test_b,6,0.89,240,0.06333333333333334,92.0,0.07650549173084208,0.07132601076942281,0.08168333333333333,0.13888888888888892,0.005179480961419264
2026-05-03,KXHIGHMIA-26MAY03,test_b,6,1.0250000000000001,600,0.015000000000000001,86.0,0.10008328375966687,0.152653059001318,0.09942083333333335,0.13888888888888892,-0.05256977524165114
2026-05-04,KXHIGHMIA-26MAY04,test_b,6,1.0,240,0.04,83.0,0.10470000000000002,0.135817551271067,0.10470000000000002,0.13888888888888892,-0.031117551271066995
2026-05-05,KXHIGHMIA-26MAY05,test_b,6,0.97,300,0.02666666666666666,89.0,0.19217415949268432,0.05367229035219175,0.18981666666666666,0.13888888888888892,0.13850186914049256
2026-05-06,KXHIGHMIA-26MAY06,test_b,6,1.045,360,0.01833333333333334,90.0,0.060628953854841544,0.10858433075782346,0.05844583333333333,0.13888888888888892,-0.04795537690298192
2026-05-07,KXHIGHMIA-26MAY07,test_b,6,1.005,300,0.01166666666666667,91.0,0.07739082365948037,0.07241408230222775,0.07722083333333332,0.13888888888888892,0.004976741357252623
2026-05-09,KXHIGHMIA-26MAY09,test_b,6,1.025,1080,0.011666666666666667,92.0,0.0625183422565933,0.0870466220524948,0.06137083333333334,0.13888888888888892,-0.024528279795901498
2026-05-11,KXHIGHMIA-26MAY11,test_b,6,1.05,480,0.016666666666666653,90.0,0.05120937263794407,0.05745607759191842,0.04862500000000001,0.13888888888888892,-0.00624670495397435
2026-05-15,KXHIGHMIA-26MAY15,test_b,6,1.06,1140,0.01333333333333332,91.0,0.19006615640204105,0.1420955288163573,0.19485833333333336,0.13888888888888892,0.04797062758568374
2026-05-18,KXHIGHMIA-26MAY18,test_b,6,0.93,1680,0.010000000000000002,87.0,0.10431841831425598,0.11096552534190789,0.104925,0.13888888888888892,-0.006647107027651908
2026-05-19,KXHIGHMIA-26MAY19,test_b,6,0.985,300,0.015,87.0,0.09596571242065843,0.10571275083373732,0.09624583333333332,0.13888888888888892,-0.00974703841307889
2026-05-21,KXHIGHMIA-26MAY21,test_b,6,0.96,1140,0.016666666666666663,89.0,0.0636935763888889,0.061813479933767436,0.06536666666666667,0.13888888888888892,0.0018800964551214591
2026-05-24,KXHIGHMIA-26MAY24,test_b,6,1.0,180,0.013333333333333334,88.0,0.048316666666666654,0.05741179836363388,0.048316666666666654,0.13888888888888892,-0.009095131696967226
2026-05-26,KXHIGHMIA-26MAY26,test_b,6,1.0150000000000001,1080,0.021666666666666667,88.0,0.05629029257362872,0.06135136391397968,0.05567916666666666,0.13888888888888892,-0.005061071340350963
2026-05-28,KXHIGHMIA-26MAY28,test_b,6,0.985,660,0.021666666666666657,87.0,0.1554450428165288,0.1651160111618585,0.15482916666666668,0.13888888888888892,-0.009670968345329711
2026-05-29,KXHIGHMIA-26MAY29,test_b,6,0.98,1620,0.02333333333333334,90.0,0.1629876440372067,0.1313053429872175,0.16213333333333332,0.13888888888888892,0.0316823010499892
2026-05-30,KXHIGHMIA-26MAY30,test_b,6,0.9900000000000001,540,0.019999999999999993,91.0,0.10575451484542393,0.14946512725670355,0.10585,0.13888888888888892,-0.04371061241127962
2026-06-01,KXHIGHMIA-26JUN01,test_b,6,1.01,480,0.01666666666666667,92.0,0.21496258536744764,0.14578329122358513,0.21601666666666666,0.13888888888888892,0.06917929414386251
2026-06-02,KXHIGHMIA-26JUN02,test_b,6,1.03,540,0.01666666666666667,94.0,0.1354196122788827,0.048800129015944826,0.13566666666666669,0.13888888888888892,0.08661948326293786
2026-06-03,KXHIGHMIA-26JUN03,test_b,6,0.9600000000000001,120,0.02333333333333333,86.0,0.1171332465277778,0.08559159900021727,0.11775000000000002,0.13888888888888892,0.03154164752756053
2026-06-04,KXHIGHMIA-26JUN04,test_b,6,0.91,480,0.010000000000000002,85.0,0.15395684901179404,0.10040766100929038,0.15119166666666667,0.13888888888888892,0.05354918800250366
2026-06-05,KXHIGHMIA-26JUN05,test_b,6,0.9550000000000001,1500,0.011666666666666672,86.0,0.07638679495262374,0.09320714770135295,0.07840416666666665,0.13888888888888892,-0.016820352748729214
2026-06-06,KXHIGHMIA-26JUN06,test_b,6,1.01,600,0.02,87.0,0.044080645688331206,0.054545981535054744,0.04346666666666665,0.13888888888888892,-0.010465335846723538
2026-06-07,KXHIGHMIA-26JUN07,test_b,6,1.035,1020,0.018333333333333337,90.0,0.050440694843131295,0.07618516046722103,0.048520833333333326,0.13888888888888892,-0.025744465624089732
2026-06-08,KXHIGHMIA-26JUN08,test_b,6,1.06,600,0.020000000000000004,90.0,0.054541948498872665,0.05929227674220097,0.05138333333333333,0.13888888888888892,-0.004750328243328307
2026-06-12,KXHIGHMIA-26JUN12,test_b,6,1.075,720,0.01166666666666665,91.0,0.0512998016946097,0.07875969621702389,0.04747083333333335,0.13888888888888892,-0.027459894522414187
2026-06-15,KXHIGHMIA-26JUN15,test_b,6,1.065,480,0.045000000000000005,92.0,0.16694953235322207,0.16725547434945354,0.17023749999999996,0.13888888888888892,-0.00030594199623146245
2026-06-16,KXHIGHMIA-26JUN16,test_b,6,1.05,1680,0.026666666666666655,92.0,0.13900226757369613,0.12816457954687563,0.1409166666666667,0.13888888888888892,0.010837688026820502
2026-06-22,KXHIGHMIA-26JUN22,test_b,6,1.035,540,0.015,92.0,0.0573486740258427,0.062005221742998766,0.055570833333333326,0.13888888888888892,-0.004656547717156068
2026-06-24,KXHIGHMIA-26JUN24,test_b,6,0.975,480,0.015000000000000012,92.0,0.05277229892614508,0.05897318569128166,0.05418749999999999,0.13888888888888892,-0.006200886765136582
2026-06-25,KXHIGHMIA-26JUN25,test_b,6,0.98,360,0.013333333333333336,91.0,0.0620401221713175,0.0647309089815276,0.06294999999999999,0.13888888888888892,-0.002690786810210101
2026-06-27,KXHIGHMIA-26JUN27,test_b,6,1.03,120,0.020000000000000007,92.0,0.08826625192446663,0.07178742240103526,0.08774166666666668,0.13888888888888892,0.016478829523431368
2026-06-29,KXHIGHMIA-26JUN29,test_b,6,1.02,120,0.01333333333333332,94.0,0.04481449442522107,0.072399465431803,0.043658333333333334,0.13888888888888892,-0.027584971006581936
